metric_formula_name,business_meaning,implementation_path,line,code_snippet,inputs,outputs,edge_case_behavior,fallback_behavior,precision_behavior,duplicate_implementations,status
generic_formula,Detected formula/metric-related computation in code,backend/python/models/scorecard_model.py,49,"def _coerce_alias_column(loan_df: pd.DataFrame, source_col: Optional[str], target_col: str) -> None:",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,backend/python/models/scorecard_model.py,51,"loan_df[target_col] = pd.to_numeric(loan_df[source_col], errors='coerce')",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,backend/python/models/scorecard_model.py,54,def _add_core_loan_features(loan_df: pd.DataFrame) -> Optional[str]:,inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,backend/python/models/scorecard_model.py,61,"loan_df['days_past_due'] = pd.to_numeric(loan_df[dpd_col], errors='coerce').fillna(0)",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,backend/python/models/scorecard_model.py,71,"def _add_date_and_ratio_features(loan_df: pd.DataFrame, date_col: Optional[str]) -> None:",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,backend/python/models/scorecard_model.py,73,"loan_df[date_col] = pd.to_datetime(loan_df[date_col], errors='coerce')",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,backend/python/models/scorecard_model.py,74,loan_df['loan_age_days'] = (pd.Timestamp.today() - loan_df[date_col]).dt.days.clip(lower=0),inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
ltv,Detected formula/metric-related computation in code,backend/python/models/scorecard_model.py,77,"loan_df['ltv_ratio'] = np.where(pd.to_numeric(loan_df['collateral_value'], errors='coerce').fillna(0) > 0, pd.to_numeric(loan_df['outstanding_balance'], errors='coerce').fillna(0) / pd.to_numeric(loan_df['collateral_value'], errors='coerce').fillna(1) * 100, np.nan)",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,backend/python/models/scorecard_model.py,79,"loan_df['payment_ratio'] = np.where(pd.to_numeric(loan_df['total_scheduled'], errors='coerce').fillna(0) > 0, pd.to_numeric(loan_df['last_payment_amount'], errors='coerce').fillna(0) / pd.to_numeric(loan_df['total_scheduled'], errors='coerce').fillna(1) * 100, np.nan)",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,backend/python/models/scorecard_model.py,82,def _max_consecutive_lates(series: pd.Series) -> int:,inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,backend/python/models/scorecard_model.py,86,cur_c += 1,inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,backend/python/models/scorecard_model.py,93,"def _merge_payment_behavior_features(loan_df: pd.DataFrame, payment_df: pd.DataFrame, date_col: Optional[str]) -> pd.DataFrame:",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,backend/python/models/scorecard_model.py,104,"beh = payment_df.groupby(loan_id_col_pay).agg(n_payments=('_is_late', 'count'), n_late_payments=('_is_late', 'sum')).reset_index()",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,backend/python/models/scorecard_model.py,106,"beh['late_payment_rate'] = np.where(beh['n_payments'] > 0, beh['n_late_payments'] / beh['n_payments'], 0.0)",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,backend/python/models/scorecard_model.py,107,"consec = payment_df.sort_values([loan_id_col_pay, date_pay_col] if date_pay_col else [loan_id_col_pay]).groupby(loan_id_col_pay)['_is_late'].apply(ScorecardModel._max_consecutive_lates).reset_index()",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,backend/python/models/scorecard_model.py,111,"payment_df[amount_pay_col] = pd.to_numeric(payment_df[amount_pay_col], errors='coerce')",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,backend/python/models/scorecard_model.py,112,vol = payment_df.groupby(loan_id_col_pay)[amount_pay_col].std().reset_index(),inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
generic_formula,Detected formula/metric-related computation in code,backend/python/models/scorecard_model.py,116,"payment_df[date_pay_col] = pd.to_datetime(payment_df[date_pay_col], errors='coerce')",inferred from local expression,inferred from assignment/return usage,requires manual validation,see code snippet,check rounding/casting in expression,see duplicate map,PARTIAL
