path,classification,reviewed,contains_formula,contains_kpi_logic,contains_risk_logic,contains_duplicate_logic,status,evidence,notes
sonar-project.properties,ACTIVE_CANONICAL,yes,no,no,no,no,PASS,,
startup.sh,ACTIVE_CANONICAL,yes,no,no,yes,no,PASS,,Contains risk-related vocabulary.
tests/agents/__init__.py,TEST_ONLY,yes,no,no,no,no,NOT APPLICABLE,,
tests/agents/conftest.py,TEST_ONLY,yes,yes,yes,yes,no,PASS,"L8:def _realistic_loan(i: int, status: str, rng: random.Random) -> dict: | L10:principal = round(rng.uniform(2_500, 45_000), 2) | L13:""30-59 days past due"": rng.randint(30, 59),",Contains metric/formula-related logic; reviewed line-by-line via scripted pass. Contains KPI/metric vocabulary. Contains risk-related vocabulary.
tests/agents/test_agent_factory.py,TEST_ONLY,yes,yes,no,no,no,PASS,L14:def get_system_prompt(self) -> str: | L26:def get_system_prompt(self) -> str: | L38:def get_system_prompt(self) -> str:,Contains metric/formula-related logic; reviewed line-by-line via scripted pass.
tests/agents/test_base_agent.py,TEST_ONLY,yes,no,no,no,no,PASS,,
tests/agents/test_base_agent_grok.py,TEST_ONLY,yes,yes,no,no,no,PASS,"L10:def get_system_prompt(self) -> str: | L17:with patch.dict(os.environ, {'GROK_MODEL': 'grok-test-model'}, clear=False): | L19:self.assertEqual(agent.model, 'grok-test-model')",Contains metric/formula-related logic; reviewed line-by-line via scripted pass.
tests/agents/test_concrete_agents/test_analytics_agent.py,TEST_ONLY,yes,yes,yes,no,yes,PASS,"L20:agent.calculate_kpis.return_value = {'par30': 0.02, 'par90': 0.01, 'collection_r | L22:assert 'collection_rate' in result",Contains metric/formula-related logic; reviewed line-by-line via scripted pass. Contains KPI/metric vocabulary.
tests/agents/test_concrete_agents/test_custom_agents.py,TEST_ONLY,yes,no,no,no,no,PASS,,
tests/agents/test_concrete_agents/test_risk_agent.py,TEST_ONLY,yes,no,no,no,no,PASS,,
tests/agents/test_concrete_agents/test_validation_agent.py,TEST_ONLY,yes,no,no,no,no,PASS,,
tests/agents/test_data_quality_agent.py,TEST_ONLY,yes,yes,no,yes,no,PASS,L12:def clean_loans() -> pd.DataFrame: | L13:return pd.DataFrame( | L24:def dirty_loans() -> pd.DataFrame:,Contains metric/formula-related logic; reviewed line-by-line via scripted pass. Contains risk-related vocabulary.
tests/agents/test_integration/test_agent_chaining.py,TEST_ONLY,yes,no,no,no,no,PASS,,
tests/agents/test_integration/test_agent_communication.py,TEST_ONLY,yes,no,no,no,no,PASS,,
tests/agents/test_integration/test_supabase_integration.py,TEST_ONLY,yes,yes,no,no,no,PASS,L8:result = mock_supabase_client.table('test').select('*').execute() | L20:mock_supabase_client.table('loans').select.return_value.execute.return_value = M | L21:result = mock_supabase_client.table('loans').select('*').execute(),Contains metric/formula-related logic; reviewed line-by-line via scripted pass.
tests/agents/test_integration/test_webhook_to_agent_flow.py,TEST_ONLY,yes,yes,no,no,no,PASS,"L27:payload = {'event': 'new_loan', 'data': {'loan_id': 'LOAN-001'}}",Contains metric/formula-related logic; reviewed line-by-line via scripted pass.
tests/agents/test_kpi_integration.py,TEST_ONLY,yes,yes,yes,yes,yes,PASS,"L9:self.kpi_defs = [KpiDefinition(name='default_rate', formula='defaults / total_lo | L14:kpi_value = KpiValue(kpi_name='default_rate', value=0.03, metadata={'source': 'd | L15:self.assertEqual(kpi_value.kpi_name, 'default_rate')",Contains metric/formula-related logic; reviewed line-by-line via scripted pass. Contains KPI/metric vocabulary. Contains risk-related vocabulary.
tests/agents/test_orchestrator.py,TEST_ONLY,yes,no,no,no,no,PASS,,
tests/agents/test_orchestrator_historical_integration.py,TEST_ONLY,yes,yes,yes,no,no,PASS,"L9:def _response(role: AgentRole, trace_id: str, content: str) -> AgentResponse: | L32:self.assertIn('Historical context (auto-injected):', captured['prompt']) | L56:self.assertIn('Historical context (auto-injected):', captured['prompt'])",Contains metric/formula-related logic; reviewed line-by-line via scripted pass. Contains KPI/metric vocabulary.
tests/agents/test_protocol.py,TEST_ONLY,yes,yes,no,no,no,PASS,"L11:request = {'action': 'analyze', 'payload': {'data': 'test'}, 'metadata': {'times | L22:error_response = {'status': 'error', 'error_code': 'AGENT_ERROR_001', 'error_mes",Contains metric/formula-related logic; reviewed line-by-line via scripted pass.
tests/agents/test_scenario_packs.py,TEST_ONLY,yes,no,no,no,no,PASS,,
tests/agents/test_scenarios/latency_benchmarks.py,TEST_ONLY,yes,yes,no,no,no,PASS,L15:duration_ms = (time.time() - start) * 1000 | L23:duration_ms = (time.time() - start) * 1000 | L31:duration_ms = (time.time() - start) * 1000,Contains metric/formula-related logic; reviewed line-by-line via scripted pass.
tests/agents/test_scenarios/test_concurrent_agents.py,TEST_ONLY,yes,yes,no,no,no,PASS,L24:shared_resource.access_count += 1 | L26:await asyncio.gather(*tasks),Contains metric/formula-related logic; reviewed line-by-line via scripted pass.
tests/agents/test_scenarios/test_error_scenarios.py,TEST_ONLY,yes,yes,no,no,no,PASS,L28:mock_supabase_client.table('test').select('*'),Contains metric/formula-related logic; reviewed line-by-line via scripted pass.
tests/agents/test_scenarios/test_happy_path.py,TEST_ONLY,yes,no,no,yes,no,PASS,,Contains risk-related vocabulary.
tests/agents/test_scenarios/test_timeout_scenarios.py,TEST_ONLY,yes,no,no,no,no,PASS,,
tests/agents/test_specialized_agents.py,TEST_ONLY,yes,yes,yes,yes,no,PASS,"L50:key_topics = ['pricing', 'rate', 'risk-based', 'competitive', 'optimization', 'm",Contains metric/formula-related logic; reviewed line-by-line via scripted pass. Contains KPI/metric vocabulary. Contains risk-related vocabulary.
tests/e2e/README.md,TEST_ONLY,yes,no,yes,yes,no,PASS,,Contains KPI/metric vocabulary. Contains risk-related vocabulary.
tests/e2e/conftest.py,TEST_ONLY,yes,yes,no,no,no,PASS,"L6:DEFAULT_FRONTEND_URLS = ('http://127.0.0.1:8501', 'http://127.0.0.1:8000') | L8:def _streamlit_health_url(base_url: str) -> str: | L9:return f""{base_url.rstrip('/')}/_stcore/health""",Contains metric/formula-related logic; reviewed line-by-line via scripted pass.
tests/e2e/test_backend_api.py,TEST_ONLY,yes,yes,no,no,no,PASS,"L4:BACKEND_BASE_URL = os.getenv('BACKEND_BASE_URL', 'http://127.0.0.1:8000') | L8:def is_backend_up() -> bool: | L10:response = requests.get(f'{BACKEND_BASE_URL}/health', timeout=2)",Contains metric/formula-related logic; reviewed line-by-line via scripted pass.
tests/e2e/test_csv_kpi_agent_flow.py,TEST_ONLY,yes,yes,yes,yes,no,PASS,"L12:def _frontend_ready() -> bool: | L13:url = os.getenv('FRONTEND_BASE_URL', 'http://localhost:8501') | L15:health = f""{url.rstrip('/')}/_stcore/health""",Contains metric/formula-related logic; reviewed line-by-line via scripted pass. Contains KPI/metric vocabulary. Contains risk-related vocabulary.
tests/e2e/test_frontend_playwright.py,TEST_ONLY,yes,yes,no,no,no,PASS,"L5:DEFAULT_FRONTEND_URLS = ('http://127.0.0.1:8501', 'http://127.0.0.1:8000') | L9:def is_frontend_up() -> bool: | L16:def _resolve_frontend_base_url() -> str:",Contains metric/formula-related logic; reviewed line-by-line via scripted pass.
tests/e2e/test_grafana_kpi_overview.py,TEST_ONLY,yes,yes,yes,no,no,PASS,"L8:GRAFANA_BASE_URL = os.getenv('GRAFANA_BASE_URL', 'http://localhost:3001').rstrip | L12:GRAFANA_DASHBOARD_UID = os.getenv('GRAFANA_DASHBOARD_UID', 'loans-kpi-overview') | L22:def _grafana_up() -> bool:",Contains metric/formula-related logic; reviewed line-by-line via scripted pass. Contains KPI/metric vocabulary.
tests/e2e/test_loans_e2e_fixture_schema.py,TEST_ONLY,yes,yes,no,yes,no,PASS,"L9:This test intentionally does *not* use the csv_path fixture so that a missing | L12:default_path = Path(os.getenv('CSV_PATH', 'tests/fixtures/loans_e2e_fixture.csv' | L17:# Validate schema/shape",Contains metric/formula-related logic; reviewed line-by-line via scripted pass. Contains risk-related vocabulary.
tests/fixtures/generate_sample_data.py,TEST_ONLY,yes,yes,no,no,no,PASS,L9:RFC_HOMONYM_CHARSET = RFC_DIGITS + RFC_LETTERS | L11:def generate_mexican_rfc() -> str: | L14:month = ''.join(secrets_choice('01') + secrets_choice(RFC_DIGITS[1:])),Contains metric/formula-related logic; reviewed line-by-line via scripted pass.
tests/fixtures/load_sample_kpis_supabase.py,TEST_ONLY,yes,yes,no,no,no,PASS,"L17:def __init__(self, seed: int | None=None) -> None: | L22:def generate_kpi_series(self, kpi_id: str, start_date: date, *, days: int, base_ | L28:current_date = date.fromordinal(start_date.toordinal() + offset)",Contains metric/formula-related logic; reviewed line-by-line via scripted pass.
tests/fixtures/loans_e2e_fixture.csv,TEST_ONLY,yes,no,no,no,no,PASS,,
tests/fixtures/seed_spanish_loans.py,TEST_ONLY,yes,yes,no,no,no,PASS,L6:def _compute_dni_letter(number: int) -> str: | L9:def generate_dni() -> str: | L15:def generate_nie() -> str:,Contains metric/formula-related logic; reviewed line-by-line via scripted pass.
tests/integration/README.md,TEST_ONLY,yes,no,no,yes,no,PASS,,Contains risk-related vocabulary.
tests/integration/test_historical_kpis_real.py,TEST_ONLY,yes,yes,yes,no,no,PASS,"L24:requests.get(f'{supabase_url}/rest/v1/', timeout=5) | L48:'Content-Type': 'application/json', | L56:base_date = date.today() - timedelta(days=30)",Contains metric/formula-related logic; reviewed line-by-line via scripted pass. Contains KPI/metric vocabulary.
tests/kpi_engine/__init__.py,TEST_ONLY,yes,no,no,no,no,NOT APPLICABLE,,
tests/kpi_engine/test_risk.py,TEST_ONLY,yes,yes,no,yes,yes,PASS,L15:def portfolio_mart() -> pd.DataFrame: | L16:return pd.DataFrame( | L26:def test_par30_basic(portfolio_mart: pd.DataFrame) -> None:,Contains metric/formula-related logic; reviewed line-by-line via scripted pass. Contains risk-related vocabulary.
tests/load/locustfile.py,TEST_ONLY,yes,yes,no,yes,no,PASS,"L5:def _auth_headers() -> dict[str, str]: | L11:def _sample_payload() -> dict: | L12:return {'loans': [{'id': 'L-1001', 'loan_amount': 15000.0, 'appraised_value': 18",Contains metric/formula-related logic; reviewed line-by-line via scripted pass. Contains risk-related vocabulary.
tests/orchestrator/__init__.py,TEST_ONLY,yes,no,no,no,no,NOT APPLICABLE,,
tests/orchestrator/test_decision_orchestrator.py,TEST_ONLY,yes,yes,yes,yes,yes,PASS,"L12:def _make_output(agent_id: str, *, blocked: bool = False) -> AgentOutput: | L20:metric_id=""par30"", | L32:def _make_metric(name: str, value: float) -> MetricResult:",Contains metric/formula-related logic; reviewed line-by-line via scripted pass. Contains KPI/metric vocabulary. Contains risk-related vocabulary.
tests/security/test_guardrails_fuzz.py,TEST_ONLY,yes,yes,no,no,no,PASS,"L8:def test_sanitize_for_logging_neutralizes_control_chars(user_input: str) -> None | L18:def test_redact_pii_replaces_emails(local: str, domain: str) -> None:",Contains metric/formula-related logic; reviewed line-by-line via scripted pass.
tests/security/test_kpi_formula_fuzz.py,TEST_ONLY,yes,yes,no,yes,no,PASS,"L8:def _sample_df() -> pd.DataFrame: | L9:return pd.DataFrame( | L11:""origination_date"": [""2025-01-01"", ""2025-01-10"", ""2025-02-05"", ""2025-02-12""],",Contains metric/formula-related logic; reviewed line-by-line via scripted pass. Contains risk-related vocabulary.
tests/security/test_log_injection.py,TEST_ONLY,yes,yes,no,no,no,PASS,"L3:def _sanitize_for_logging(value: str, max_length: int=200) -> str: | L10:sanitized = re.sub('[\\x00-\\x08\\x0B-\\x0C\\x0E-\\x1F\\x7F]', '', sanitized) | L12:sanitized = sanitized[:max_length] + '...[truncated]'",Contains metric/formula-related logic; reviewed line-by-line via scripted pass.
tests/security/test_path_traversal.py,TEST_ONLY,yes,yes,no,no,no,PASS,"L8:_sanitize_and_resolve('/etc/passwd', tmp_path) | L10:_sanitize_and_resolve('/root/secret.txt', tmp_path) | L14:_sanitize_and_resolve('../../../etc/passwd', tmp_path)",Contains metric/formula-related logic; reviewed line-by-line via scripted pass.
tests/security/test_prng_security.py,TEST_ONLY,yes,yes,yes,no,no,PASS,L5:fixtures_root = Path(__file__).parent.parent / 'fixtures' | L11:pattern = '^[A-Z]{4}\\d{6}[A-Z0-9]{3}$' | L20:pattern = '^\\d{8}[A-Z]$',Contains metric/formula-related logic; reviewed line-by-line via scripted pass. Contains KPI/metric vocabulary.
tests/security/test_sql_static_views.py,TEST_ONLY,yes,yes,no,no,no,PASS,"L4:def test_sql_directory_avoids_dynamic_sql_constructs() -> None: | L5:sql_root = Path('db/sql') | L6:assert sql_root.exists(), 'Expected sql/ directory to exist'",Contains metric/formula-related logic; reviewed line-by-line via scripted pass.
tests/test_config_loader.py,TEST_ONLY,yes,yes,no,no,no,PASS,"L5:config_path = tmp_path / 'config.yml' | L6:config_path.write_text('', encoding='utf-8') | L11:config_path = tmp_path / 'config.yml'",Contains metric/formula-related logic; reviewed line-by-line via scripted pass.
tests/test_csv_upload_homologation.py,TEST_ONLY,yes,yes,yes,yes,no,PASS,"L8:setattr(_st_stub, _attr, lambda *a, **k: None) | L15:s = pd.Series(['$50,000', '$1,234.56', '10000', '']) | L23:s = pd.Series(['100', '200', '300'])",Contains metric/formula-related logic; reviewed line-by-line via scripted pass. Contains KPI/metric vocabulary. Contains risk-related vocabulary.
tests/test_data_integrity.py,TEST_ONLY,yes,yes,no,no,no,PASS,"L6:def find_python_files(directory: Path, exclude_patterns: list[str]) -> list[Path | L9:dirs[:] = [d for d in dirs if not any((pattern in str(Path(root) / d) for patter | L12:file_path = Path(root) / file",Contains metric/formula-related logic; reviewed line-by-line via scripted pass.
tests/test_default_risk_model.py,TEST_ONLY,yes,yes,no,yes,no,PASS,"L10:arr = np.array([[1 - p, p] for p in proba_values]) | L27:DefaultRiskModel.load(""/nonexistent/path/model.ubj"") | L137:""/predict/default"",",Contains metric/formula-related logic; reviewed line-by-line via scripted pass. Contains risk-related vocabulary.
tests/test_executive_analytics_service.py,TEST_ONLY,yes,yes,yes,yes,no,PASS,"L6:def _sample_loans() -> list[LoanRecord]: | L7:""""""15-loan representative portfolio with diverse delinquency buckets."""""" | L9:LoanRecord(id='LN-001', loan_amount=32_000, appraised_value=48_000, borrower_inc",Contains metric/formula-related logic; reviewed line-by-line via scripted pass. Contains KPI/metric vocabulary. Contains risk-related vocabulary.
tests/test_holding_financial_indicators.py,TEST_ONLY,yes,yes,yes,yes,yes,PASS,"L27:# 1. PPC / PPP Corrected | L81:assert result[""cce_days""] == -30.0 | L111:collection_rate=0.99,",Contains metric/formula-related logic; reviewed line-by-line via scripted pass. Contains KPI/metric vocabulary. Contains risk-related vocabulary.
tests/test_kpi_engine_extended.py,TEST_ONLY,yes,yes,yes,yes,no,PASS,"L1:""""""Tests for newly added KPI engine functions. | L4:- unit_economics: calculate_weighted_statistics, calculate_line_utilization | L5:- risk: classify_dpd_buckets, segment_clients_by_exposure,",Contains metric/formula-related logic; reviewed line-by-line via scripted pass. Contains KPI/metric vocabulary. Contains risk-related vocabulary.
tests/test_mype_and_analytics.py,TEST_ONLY,yes,yes,yes,yes,yes,PASS,"L11:def sample_df() -> pd.DataFrame: | L12:return pd.DataFrame({'loan_amount': [12000, 8000, 16000], 'appraised_value': [15 | L17:metrics = {'dpd': 120, 'utilization': 0.95, 'npl_ratio': 0.07, 'collection_rate'",Contains metric/formula-related logic; reviewed line-by-line via scripted pass. Contains KPI/metric vocabulary. Contains risk-related vocabulary.
tests/test_performance_tracker.py,TEST_ONLY,yes,yes,yes,no,no,PASS,"L50:report_file = tmp_path / 'report.json' | L62:tracker.track_scenario_latency('scenario_1', -1.0) | L67:tracker.track_success_rate('scenario_1', -1, 0)",Contains metric/formula-related logic; reviewed line-by-line via scripted pass. Contains KPI/metric vocabulary.
tests/test_pipeline_calculation_risk.py,TEST_ONLY,yes,yes,yes,yes,yes,PASS,"L13:df = pd.DataFrame( | L22:assert result.iloc[0] == pytest.approx(100 / 180, rel=0.0001) | L27:df = pd.DataFrame(",Contains metric/formula-related logic; reviewed line-by-line via scripted pass. Contains KPI/metric vocabulary. Contains risk-related vocabulary.
tests/test_pipeline_config.py,TEST_ONLY,yes,yes,yes,yes,yes,PASS,"L11:config_data = {'ingestion': {'source': 'csv'}, 'transformation': {'clean': True} | L12:config_file = tmp_path / 'pipeline.yml' | L18:assert config.calculation == {'metrics': ['par30']}",Contains metric/formula-related logic; reviewed line-by-line via scripted pass. Contains KPI/metric vocabulary. Contains risk-related vocabulary.
tests/test_pipeline_ingestion_failfast.py,TEST_ONLY,yes,yes,no,yes,no,PASS,"L5:def test_calculate_hash_is_stable_across_column_order() -> None: | L7:df_a = pd.DataFrame([{'loan_id': 'L-1', 'amount': 100.0, 'status': 'active'}]) | L8:df_b = pd.DataFrame([{'status': 'active', 'amount': 100.0, 'loan_id': 'L-1'}])",Contains metric/formula-related logic; reviewed line-by-line via scripted pass. Contains risk-related vocabulary.
tests/test_pipeline_ingestion_sheets.py,TEST_ONLY,yes,yes,no,no,no,PASS,"L5:records = [{'loan_id': 'L-1', 'amount': 100.0, 'status': 'active', 'borrower_id' | L16:phase = IngestionPhase(config={'google_sheets': {'enabled': True, 'credentials_p | L29:records = [{'loan_id': 'L-1', 'amount': 100.0, 'borrower_id': 'B-1'}]",Contains metric/formula-related logic; reviewed line-by-line via scripted pass.
tests/test_pipeline_orchestrator.py,TEST_ONLY,yes,yes,yes,no,yes,PASS,"L12:yield {'ingestion': mock_ingestion, 'transformation': mock_trans, 'calculation': | L24:mock_pipeline_deps['calculation'].return_value.execute.return_value = {'status': | L44:results = pipeline.execute(mode='dry-run')",Contains metric/formula-related logic; reviewed line-by-line via scripted pass. Contains KPI/metric vocabulary.
tests/test_pipeline_output.py,TEST_ONLY,yes,yes,yes,yes,yes,PASS,L8:def _output(config_overrides=None) -> OutputPhase: | L31:assert output._map_monitoring_kpi_name('default_rate') == 'default_rate' | L35:output = _output({'kpi_name_aliases': {'default_rate': 'default_rate_custom'}}),Contains metric/formula-related logic; reviewed line-by-line via scripted pass. Contains KPI/metric vocabulary. Contains risk-related vocabulary.
tests/test_scorecard_model.py,TEST_ONLY,yes,yes,no,yes,no,PASS,"L15:def make_loan_df(n: int=800, n_defaults: int=80, seed: int=42) -> pd.DataFrame: | L17:np.random.seed(seed) | L25:outstanding = principal * rng.uniform(0.3, 0.95)",Contains metric/formula-related logic; reviewed line-by-line via scripted pass. Contains risk-related vocabulary.
tests/test_security_utils.py,TEST_ONLY,yes,yes,no,no,no,PASS,L4:assert sanitize_api_base('http://example.com') == 'http://example.com' | L5:assert sanitize_api_base('https://example.com') == 'https://example.com' | L6:assert sanitize_api_base('https://example.com/path?q=1') == 'https://example.com,Contains metric/formula-related logic; reviewed line-by-line via scripted pass.
tests/test_transformation.py,TEST_ONLY,yes,yes,no,yes,no,PASS,"L7:return {'null_handling': {'strategy': 'smart', 'fill_values': {'numeric': 0, 'ca | L11:return pd.DataFrame({'loan_id': ['L001', 'L002', 'L003', 'L004', 'L005'], 'amoun | L15:return pd.DataFrame({'loan_id': ['L001', 'L002', 'L003', 'L004'], 'amount': [100",Contains metric/formula-related logic; reviewed line-by-line via scripted pass. Contains risk-related vocabulary.
tests/test_usage_tracker.py,TEST_ONLY,yes,yes,no,yes,no,PASS,L8:return tmp_path / 'usage_events.jsonl' | L42:export_path = tmp_path / 'export.json' | L56:export_path = tmp_path / 'export.csv',Contains metric/formula-related logic; reviewed line-by-line via scripted pass. Contains risk-related vocabulary.
tests/test_validate_real_file_kpis.py,TEST_ONLY,yes,yes,no,yes,no,PASS,"L8:df = pd.DataFrame( | L10:""outstanding_balance"": [1000, -200, 0], | L17:report = build_validation_report(df=df, source_path=Path(""/tmp/sample.csv""))",Contains metric/formula-related logic; reviewed line-by-line via scripted pass. Contains risk-related vocabulary.
tests/unit/kpis/test_target_loader.py,TEST_ONLY,yes,yes,no,yes,no,PASS,"L21:""""""Test retrieving target by month number (1-12)."""""" | L30:""""""Test retrieving target by month name (Jan-Dec, case-insensitive)."""""" | L72:assert result[""variance_amount""] == Decimal(""-200000"")",Contains metric/formula-related logic; reviewed line-by-line via scripted pass. Contains risk-related vocabulary.
tests/unit/test_contracts.py,TEST_ONLY,yes,yes,no,no,no,PASS,"L21:run_id: RunId = ""run-001""",Contains metric/formula-related logic; reviewed line-by-line via scripted pass.
tests/unit/test_dashboard_threshold_integration.py,TEST_ONLY,yes,yes,yes,no,yes,PASS,"L10:assert any((k in thresholds_map for k in ['total_outstanding_balance', 'portfoli | L29:kpi_snapshot = {'total_outstanding_balance': 50000000, 'par_30': 3.5, 'collectio | L30:thresholds_map = {'total_outstanding_balance': {'warning': 10000000, 'critical':",Contains metric/formula-related logic; reviewed line-by-line via scripted pass. Contains KPI/metric vocabulary.
tests/unit/test_data_quality_engine.py,TEST_ONLY,yes,yes,no,yes,no,PASS,"L16:def sample_df() -> pd.DataFrame: | L17:return pd.DataFrame( | L34:assert rule.rule_id, ""Rule must have a non-empty id""",Contains metric/formula-related logic; reviewed line-by-line via scripted pass. Contains risk-related vocabulary.
tests/unit/test_feature_store.py,TEST_ONLY,yes,yes,no,yes,no,PASS,"L17:def mart_data() -> dict: | L19:""marketing"": pd.DataFrame( | L23:""fecha_desembolso"": pd.to_datetime(",Contains metric/formula-related logic; reviewed line-by-line via scripted pass. Contains risk-related vocabulary.
tests/unit/test_financial_precision.py,TEST_ONLY,yes,yes,no,no,no,PASS,"L22:assert float(back) == value, f'Round-trip failed for {value}' | L53:assert abs(float(back) - rate) < 1e-05 | L57:interest_rate_to_basis_points(-0.05)",Contains metric/formula-related logic; reviewed line-by-line via scripted pass.
tests/unit/test_kpi_api_client.py,TEST_ONLY,yes,yes,yes,no,no,PASS,"L24:client = client_module.KPIAPIClient(api_url=""http://test.local:8000"", timeout=10 | L25:yield client | L40:""updated_at"": ""2025-02-26T10:00:00Z"",",Contains metric/formula-related logic; reviewed line-by-line via scripted pass. Contains KPI/metric vocabulary.
tests/unit/test_kpi_metric_engine.py,TEST_ONLY,yes,yes,yes,yes,no,PASS,"L1:""""""Tests for the KPI metric engine (capital, covenants, engine)."""""" | L26:assert result == Decimal(""500000"") / Decimal(""200000"") | L34:assert result == Decimal(""700000"") / Decimal(""200000"")",Contains metric/formula-related logic; reviewed line-by-line via scripted pass. Contains KPI/metric vocabulary. Contains risk-related vocabulary.
tests/unit/test_kpi_metrics_exporter.py,TEST_ONLY,yes,yes,no,no,yes,PASS,"L9:exporter.publish_kpi_result('collection_rate', kpi_result) | L32:exporter.publish_kpi_result('collection_rate', kpi_result) | L51:exporter.publish_kpi_result('collection_rate', kpi_result)",Contains metric/formula-related logic; reviewed line-by-line via scripted pass.
tests/unit/test_kpi_snapshot_loader.py,TEST_ONLY,yes,yes,yes,yes,no,PASS,"L11:mock_client.get_latest_kpis.return_value = {'kpis': [KPIResponse(id='avg_apr', n | L18:assert isinstance(snapshot_month, pd.Timestamp) | L23:mock_client.get_latest_kpis.return_value = {'kpis': [{'id': 'par_30', 'name': 'P",Contains metric/formula-related logic; reviewed line-by-line via scripted pass. Contains KPI/metric vocabulary. Contains risk-related vocabulary.
tests/unit/test_kpi_websocket_client.py,TEST_ONLY,yes,yes,no,no,no,PASS,L7:assert client.ws_url.startswith('ws://'),Contains metric/formula-related logic; reviewed line-by-line via scripted pass.
tests/unit/test_mart_builders.py,TEST_ONLY,yes,yes,no,yes,yes,PASS,"L18:def loan_df() -> pd.DataFrame: | L19:""""""Minimal loan-level dataframe with typical columns."""""" | L20:return pd.DataFrame(",Contains metric/formula-related logic; reviewed line-by-line via scripted pass. Contains risk-related vocabulary.
tests/unit/test_orchestrator_subpackage.py,TEST_ONLY,yes,yes,no,yes,no,PASS,L28:assert rank >= len(PRIORITY_HIERARCHY) - 1 | L39:# risk (rank 3) should come before sales/growth (rank 5),Contains metric/formula-related logic; reviewed line-by-line via scripted pass. Contains risk-related vocabulary.
tests/unit/test_scenario_engine.py,TEST_ONLY,yes,yes,no,no,yes,PASS,"L15:def current_metrics() -> dict: | L19:""collection_rate"": 98.0, | L20:""default_rate"": 2.1,",Contains metric/formula-related logic; reviewed line-by-line via scripted pass.
tests/unit/test_semantic_layer.py,TEST_ONLY,yes,yes,no,no,yes,PASS,"L101:engine_output = {""par_30"": 4.5, ""collection_rate"": 97.5} | L107:raw_metrics = {""par_30"": 4.5, ""collection_rate"": 97.5}",Contains metric/formula-related logic; reviewed line-by-line via scripted pass.
tests/unit/test_train_scorecard_policy.py,TEST_ONLY,yes,yes,no,no,no,PASS,L6:def test_origination_feature_set_excludes_behavioral_leakage_features() -> None: | L11:def test_parse_args_default_feature_set_is_origination(monkeypatch) -> None:,Contains metric/formula-related logic; reviewed line-by-line via scripted pass.
tests/zero_cost/test_loan_tape_xirr_dpd.py,TEST_ONLY,yes,yes,no,yes,no,PASS,"L11:def _make_loan_csv(self, tmp_path: Path) -> Path: | L12:content = 'Loan ID,Disbursement Date,Disbursement Amount,Interest Rate,Term Mont | L13:p = tmp_path / 'loan_data.csv'",Contains metric/formula-related logic; reviewed line-by-line via scripted pass. Contains risk-related vocabulary.
tests/zero_cost/test_local_migration_etl.py,TEST_ONLY,yes,yes,no,yes,no,PASS,"L9:cashflows = [-1500.0, 200.0, 350.0, 450.0, 700.0] | L10:dates = ['2025-01-01', '2025-03-10', '2025-06-01', '2025-09-15', '2026-01-01'] | L17:xirr([100, 200, 300], ['2025-01-01', '2025-02-01', '2025-03-01'])",Contains metric/formula-related logic; reviewed line-by-line via scripted pass. Contains risk-related vocabulary.
tests/zero_cost/test_zero_cost_adapters.py,TEST_ONLY,yes,yes,no,yes,no,PASS,"L12:storage = ZeroCostStorage(base_dir=tmp_path / 'data', db_path=None) | L13:df = pd.DataFrame({'a': [1, 2, 3], 'b': ['x', 'y', 'z']}) | L15:parquet_files = list((tmp_path / 'data' / 'test_table').glob('*.parquet'))",Contains metric/formula-related logic; reviewed line-by-line via scripted pass. Contains risk-related vocabulary.
tools/validate_doc_links.py,ACTIVE_CANONICAL,yes,yes,no,no,no,PASS,"L7:DOCS_ROOT = Path(__file__).parent.parent / ""docs"" | L11:def find_markdown_files() -> List[Path]: | L13:for pattern in [""*.md"", ""docs/**/*.md"", ""config/**/*.md""]:",Contains metric/formula-related logic; reviewed line-by-line via scripted pass.
